4268,1557,3937,806,1848,1875,668,1924,3365,2027,3740,4534,4268,2419,2058,1557,3937,774,3130,134
4302,3116,848,2034,97,3256,2805,3181,1395,1997,4302,3116,848,784,428,2938,2107,1916,4284,2839
4432,1314,4190,1489,2431,2615,1667,570,2532,3575,4432,4678,1314,4190,1489,2431,2615,1972,1667,2141
2523,4291,1407,946,2018,2897,1095,3041,659,903,2523,4488,4291,1407,489,946,71,411,2018,2897
1149,4812,2300,4059,367,4341,3895,665,426,3978,2327,1149,4812,2300,2950,935,4059,367,1073,4341
4913,536,2021,2453,4326,4815,4584,2199,3690,3822,4604,4913,536,1492,4309,4096,1458,2416,2021,3416
4595,1615,294,1234,3944,3832,4081,3416,1465,3697,4759,4595,2208,536,3690,3844,4815,1615,835,1039
1569,3400,4876,3124,1456,2826,4971,4111,3520,4510,3667,1995,1858,4076,523,3468,481,1943,1946,3808
4275,3812,1622,3516,888,1711,4994,4004,564,2407,1961,2991,2855,4999,3075,2551,4661,2318,4227,2057
2128,4498,2286,1861,3576,992,3987,4252,4992,3804,4211,4450,2128,1860,261,756,2404,2754,4668,2598
601,1744,625,2973,4035,3530,2147,10,2721,1549,98,3595,1422,2163,1626,3841,1722,409,601,708
437,171,2386,1498,1725,175,429,4639,3515,3412,483,4891,3622,4127,4802,3988,3710,4297,1745,2084
1375,4714,3545,3835,3526,3363,1015,1851,780,1120,1375,4714,3545,3835,3526,1288,809,3363,3860,1015
1377,3612,4722,344,1739,2876,1802,4520,2403,798,1377,3612,4084,4722,344,4688,1739,3059,2876,1725
1311,2026,3016,1858,1452,2424,1721,164,3468,1503,658,2566,4876,4623,1946,4915,2637,1311,3982,380
4925,2415,944,2109,2828,3196,4433,4835,4729,1119,1634,786,3461,2818,2691,4048,1567,4322,3348,4641
778,3126,3093,2047,1651,3420,1309,123,3234,1346,4583,396,1281,4526,2195,778,3126,1536,1781,3093
1335,3067,891,4648,1207,579,3457,3873,858,3202,1335,2850,715,3473,3115,3067,891,768,1603,2384
4050,4916,923,2911,4886,1797,4817,4669,4667,4788,4151,4329,4050,4916,923,4968,2911,3487,1056,4152
2282,3781,4575,4286,3241,4494,922,1673,4857,2846,2282,2469,3781,691,1163,1896,637,252,816,4575
2748,1607,3372,56,1188,2806,4968,1808,826,2140,2748,2579,1607,3372,2621,56,4526,3234,1188,396
454,1495,219,3006,1080,2456,2612,1932,1765,1064,4845,4206,454,1495,3885,219,3006,4715,3730,4589
1364,2897,903,659,1299,1014,53,1174,4291,831,1364,2897,903,659,1299,3641,411,1014,53,1598
3272,4124,3782,864,4598,3877,1789,3918,4639,3204,4878,1664,3392,2068,549,4574,1059,147,2682,113
4717,3731,4070,495,4051,569,3978,4957,1149,1062,4717,3731,907,4070,495,4051,3230,569,3978,4957
662,391,3497,3440,2520,2179,3255,783,1674,3780,662,391,3497,3298,4079,3887,3440,2520,2179,3255
364,1065,2411,2715,463,3214,110,4417,697,435,364,3184,1627,4690,4807,170,4491,2858,2958,1065
3191,1776,3657,597,241,2737,3594,4464,2247,104,3191,1365,593,4478,1625,2782,1776,3120,847,4896
1780,1961,3670,2991,3686,2057,557,3756,4580,1229,1780,1961,1622,3670,2991,3686,2057,557,3756,4580
3334,2789,1029,2513,725,705,2239,1797,4916,2639,3334,4456,916,2789,1029,4587,1228,3399,2464,3603
1680,401,4735,755,381,2317,3059,1118,1179,801,1680,2366,401,4735,4628,1332,2559,4619,755,4857
460,2800,1748,4964,1021,3935,2337,1450,237,2912,460,2800,1748,1490,4363,3438,4806,2680,4547,3915
3950,3266,2423,3584,452,2877,3618,1025,926,3903,4731,3950,3266,2423,1840,4761,3584,4985,4927,452
146,564,4079,4505,3856,3226,4472,4598,1891,2401,146,564,2964,1172,3887,1643,622,3636,4079,2520
4160,2570,57,1180,3725,2301,4163,3575,3248,4061,1309,4583,4728,1536,88,3992,4160,3482,4707,3001
4063,2391,2891,2761,3184,1028,2567,22,3713,2770,4470,4063,899,226,4986,2391,4967,4417,2891,2442
4417,4986,110,4470,2013,2411,364,2268,697,1550,4749,4417,216,4690,4807,3333,2132,883,1061,4491
2431,1489,4190,803,2615,2532,974,4643,1314,205,2431,4678,1324,1489,90,2232,1471,3375,1086,4190
4040,3671,4371,3618,4115,3325,3393,673,114,3567,4985,4040,209,3671,1396,1137,4371,4229,3618,2456
4812,537,2172,3784,4698,4205,2300,523,1759,4116,3601,4812,537,2172,4708,3784,4698,4205,2300,523
664,3598,2420,3623,2395,4762,3980,3872,4468,4785,664,3598,2420,2685,3623,3735,2395,3899,4762,3980
189,4108,3075,4999,2005,1906,3670,1992,1362,1488,189,4108,3075,4999,2005,1906,3670,1992,1362,1488
315,4114,94,4353,480,855,1573,1901,86,3556,315,501,2979,197,4792,2544,996,575,462,4114
1943,3808,2763,4116,4698,2172,2160,787,29,4812,1943,3808,2763,4116,2277,4698,2172,2994,1503,910
4503,2292,2589,4471,388,551,2122,3028,3770,3301,4503,2966,2655,2292,2696,1767,2449,936,4185,374
49,4704,660,2892,3114,106,1673,3959,922,1876,49,4704,3782,4274,3210,433,660,2892,3114,106
369,2150,4283,3227,1096,3018,1419,3484,3857,1889,369,4439,4299,305,755,4628,3178,2150,478,4283
1285,4335,4180,3568,2402,3439,1220,225,4040,1952,1934,1511,3933,1689,645,1285,4150,1857,4721,2066
3545,3526,1864,3363,3835,1053,1531,4177,3864,3326,246,3545,4575,3526,1864,3734,3606,3363,1181,4554
1442,4541,951,290,2953,3472,4144,2048,2980,4982,1442,4541,1817,951,290,2953,2181,2609,3472,3081
2230,321,393,3038,1730,574,1832,3354,1933,1328,2897,1364,448,1052,4469,4045,775,3041,4472,2230
3351,93,319,2837,3972,4118,3231,143,2130,1040,3351,93,319,2837,3972,4118,3231,143,2130,1040
1844,3736,4334,1970,2903,1186,4082,1171,4714,2666,1242,1844,741,3736,4334,1970,4297,4546,2903,1186
3148,2229,3713,1879,4729,2132,2510,602,2296,3304,3148,3361,3957,3118,2229,255,3713,91,1075,1886
2142,4935,4143,1799,2344,3295,4376,4959,2293,3100,3127,636,4238,4422,3025,1182,4599,121,3793,2142
3266,2423,3950,1323,3819,452,225,3338,673,1245,3465,3266,2423,3950,4731,4146,2219,1323,3819,4204
2141,1269,1993,3126,123,2047,3420,3234,2610,368,2141,614,1269,1993,1281,1972,630,3126,1366,1094
2827,2218,2166,810,4572,4894,2057,4192,1475,4223,2827,2218,2166,4994,810,4572,4894,2057,4192,1475
157,4679,2976,1908,4928,1604,90,815,3831,1009,4972,3025,2538,915,2278,157,4679,4167,3863,3840
3898,1775,4943,271,1270,2986,3310,1690,1595,3249,3898,1775,4943,4568,271,1270,2986,3310,1690,4954
4444,119,1300,793,4828,3906,4099,3483,2040,2273,4444,2388,896,1382,3030,208,119,78,1054,1300
4709,296,3189,1405,2397,2026,982,432,797,1354,4649,4823,4709,2874,2763,1421,296,2974,1258,4748
1085,2114,2712,3124,2932,4532,143,2695,1954,214,1085,2114,2712,3124,2932,4532,143,2695,1542,4307
1767,4288,2966,2283,1469,2550,3523,4414,2250,381,2486,2122,1767,2449,2696,2906,388,4288,3672,4429
3526,3363,3029,3835,2462,1294,1851,3545,1053,556,3526,3363,3029,3835,2462,809,1294,1851,3606,3545
3087,4545,4768,684,2673,3926,4488,3498,2288,1620,1381,2595,3087,4545,4469,4768,684,973,2673,726
4300,985,1522,667,2490,1137,4985,3206,2255,3858,3393,4300,3325,187,985,1219,1392,437,1522,3710
4152,4551,2466,2141,3213,3291,1823,203,3431,3377,1070,2948,4050,4152,4551,2089,4556,2466,709,57
414,3750,4152,4551,3377,203,2466,1823,3213,2335,4669,414,3750,4152,4551,4151,3377,203,4050,2466
1952,3852,4371,167,4115,4040,114,1877,729,673,4634,102,851,1784,1978,1952,4073,1156,2635,4139
3060,4137,2574,4240,3581,2590,841,1445,830,2698,3060,4137,2574,4240,3581,2590,841,1445,830,2698
254,1486,4561,283,2014,2082,3828,2647,1041,4632,254,1486,1598,4561,488,2287,3641,283,1832,1701
1508,2656,4690,4807,920,3834,4217,609,956,4400,1508,2656,2616,2715,1065,1061,4690,4807,920,3834
1185,4177,4281,573,2645,2688,2829,1756,674,1864,3584,2423,1185,4603,4177,3307,3823,816,1202,1025
4728,396,445,4667,3341,3482,4727,88,4526,2396,4728,3001,89,396,4583,445,1281,57,4667,3992
4772,4264,1567,1276,3110,4138,504,3348,548,812,1597,4772,4264,2828,1567,539,944,4729,4105,902
3913,3725,2989,2933,2429,3560,1809,1241,46,3826,3913,1379,3725,2989,1520,2933,4929,2429,4948,3560
203,4551,74,3234,2141,881,2124,4602,2687,2335,203,4916,4788,872,3633,4551,3316,1778,4050,74
3646,435,4322,2733,110,463,154,2104,3187,1550,2968,2797,4128,4492,360,671,4558,548,2457,4615
3159,2538,1723,4935,2344,4672,4959,3113,2972,1610,4697,2436,394,3863,1312,767,4599,3159,772,2538
2474,4171,3317,4711,2014,1307,566,1147,4111,2647,3786,4332,1245,1122,4055,2413,3635,2474,4563,4402
2814,1721,720,8,1858,2424,2926,3946,1311,3727,970,3133,2765,3692,2316,2242,4011,2706,4701,4330
4398,3912,4564,2344,4662,4867,2412,3482,596,317,157,4190,77,3970,2532,4972,1679,3898,4643,4398
686,4420,1361,56,111,3066,2281,60,2088,3726,4441,686,349,1129,2742,4420,2430,3831,2412,2220
4424,4394,215,4427,990,3451,1339,4635,4757,650,4424,4394,215,2878,4427,4084,990,3451,3805,1218
4173,4507,443,3740,4753,707,3130,1727,1200,418,467,2653,3580,1630,3003,1526,2511,4173,3558,468
536,2453,4815,4023,4913,2021,2199,3690,4621,4456,536,2453,4815,4023,4595,4604,4913,2021,2199,2208
2456,2612,454,1495,1080,1064,3006,3968,1348,219,2456,2612,4371,4115,454,1495,1080,4845,1064,257
3722,557,391,3255,4227,1780,3948,1081,3497,783,3722,557,3887,391,3255,4227,1780,3948,1081,3497
1148,122,71,1620,4375,2162,1996,2596,777,3923,1729,2133,3207,1148,3991,4426,2038,633,2065,122
4219,3861,275,1979,4122,32,1717,792,2410,1818,4034,1742,2264,1509,3619,2891,1328,4192,2013,4673
4130,91,1197,1818,4641,792,2190,1757,1459,3118,4130,3080,91,1550,1197,1431,1818,4641,792,2190
3587,2977,44,1804,3357,1022,4778,4799,183,131,1752,2377,390,1222,2769,939,513,4629,2289,1892
2448,2483,2933,2171,1562,46,465,2989,2854,1114,2448,2483,2933,2171,1562,46,465,2989,2854,1114
3316,2211,4526,4788,4873,4669,4916,4050,656,396,3316,3633,3234,2141,2211,3785,203,4526,1615,4788
458,687,4623,750,2974,4841,1318,202,1649,4413,875,3366,458,3203,687,4007,4829,3585,1946,2749
3626,834,4085,1189,2591,2331,1965,3851,4320,3824,4434,4403,2473,1018,3626,834,370,1460,3588,119
3720,2243,1770,470,3508,193,4098,3695,4406,3312,3720,2243,1770,470,3678,3508,1721,92,8,193
201,4713,648,3102,493,159,837,4369,4610,3109,3705,1446,1693,2478,4186,744,3023,717,3035,1611
4153,4055,3943,25,1256,3268,4011,405,3692,3403,1245,4153,4055,3635,3943,25,4156,1256,1738,3268
2496,2866,176,3248,3459,2176,2883,4548,46,4061,3148,3221,4740,3647,558,641,3246,1641,1979,894
105,2891,3117,991,1742,2770,2264,3304,2510,4269,3067,858,3115,105,3389,2268,469,2891,1698,2359
1391,3936,4332,3230,4841,581,1542,842,3007,2076,4716,838,2424,3943,3891,164,4156,23,3521,1245
1818,2410,981,3636,792,32,275,3887,91,3333,4481,1818,2520,2410,981,2132,1550,580,622,3636
3249,4550,1775,271,4943,1675,761,4594,2986,3310,3249,4550,1234,968,1775,271,4943,1675,761,4594
3375,3004,1930,2334,1606,511,4399,3371,4678,1216,3375,3004,4961,1930,2334,4733,3969,2944,1606,803
4285,187,4336,2576,4802,1375,1396,780,3836,2534,4285,187,3988,3860,4336,2576,4802,2189,1375,3206
2335,74,4602,497,4954,203,4551,4826,2047,368,2335,74,1564,4602,497,2507,4954,4659,203,4551
618,200,2634,4020,2484,4586,4153,3544,264,4847,1381,4488,3087,4545,769,1474,71,1620,489,2523
4321,1604,786,2729,523,3010,1794,675,59,4205,4639,167,1137,1427,3323,4510,127,851,1784,3852
3641,1736,4535,4265,71,284,3923,4522,3891,3335,3641,1736,1598,3964,283,4680,1832,4495,2647,903
41,2240,4878,1664,113,711,3157,3801,3078,1229,41,2240,4878,1664,113,711,3157,819,3801,3078
1282,155,2052,4650,4033,1301,2741,3097,1416,1831,1282,155,2052,4650,4033,1301,2741,3097,1416,1831
4840,1052,4580,1961,2318,4231,1882,1959,3041,1174,4840,1052,4580,1961,2318,4231,1882,1959,3041,1174
